Scan Name,Updated,Type,Module,Source,F/P,Data
example-scan,2025-05-12 10:54:59,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/52389486
{'tags': ['php', 'calendar', 'icalendar'], 'question_score': 6, 'is_accepted': False, 'answer_id': 79615586, 'is_answered': False, 'question_id': 52389486, 'item_type': 'answer', 'score': 0, 'last_activity_date': 1746887613, 'creation_date': 1746887613, 'body': '\nThe above answer didn&#39;t worked for me.\nI&#39;m still getting Unknown Organizer, and also when I add my event on google calendar it is showing unknownorganizer@calendar.google.com\n', 'excerpt': 'ORGANIZER;CN=John Smith:mailto:jsmith@<span class=""highlight"">example.com</span>\n\nThe above answer didn&#39;t worked for me. &hellip; ', 'title': 'Setting the organizer property in an iCalendar file (.ics)'}"
example-scan,2025-05-12 10:45:01,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/52389486
{'tags': ['php', 'calendar', 'icalendar'], 'question_score': 6, 'is_accepted': False, 'answer_id': 79615586, 'is_answered': False, 'question_id': 52389486, 'item_type': 'answer', 'score': 0, 'last_activity_date': 1746887613, 'creation_date': 1746887613, 'body': '\nThe above answer didn&#39;t worked for me.\nI&#39;m still getting Unknown Organizer, and also when I add my event on google calendar it is showing unknownorganizer@calendar.google.com\n', 'excerpt': 'ORGANIZER;CN=John Smith:mailto:jsmith@<span class=""highlight"">example.com</span>\n\nThe above answer didn&#39;t worked for me. &hellip; ', 'title': 'Setting the organizer property in an iCalendar file (.ics)'}"
example-scan,2025-05-12 10:49:12,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/74551623
{'tags': ['html', 'replit'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 2, 'is_answered': True, 'question_id': 74551623, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746886362, 'creation_date': 1669228840, 'body': 'Today I tried to remove html file extension from my website, for example:\n to \nI watched some tutorials, but nothing seems to work...\nI created  file in root directory\nCopied code (also tried different ones):\n\nIt didn&#39;t work when I opened my website as file, with Live Server (VS Code extension) or actual website (hosted on Replit)\nAny idea, why it doesn&#39;t work? Any help appreciated...\nSee whole repository\nEdit: Someone said, I have to remove  file extension. I get error that the file is not found\n', 'excerpt': 'Today I tried to remove html file extension from my website, for example:\n<span class=""highlight"">example.com</span>/page.html to <span class=""highlight"
example-scan,2025-05-12 10:52:32,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/74551623
{'tags': ['html', 'replit'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 2, 'is_answered': True, 'question_id': 74551623, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746886362, 'creation_date': 1669228840, 'body': 'Today I tried to remove html file extension from my website, for example:\n to \nI watched some tutorials, but nothing seems to work...\nI created  file in root directory\nCopied code (also tried different ones):\n\nIt didn&#39;t work when I opened my website as file, with Live Server (VS Code extension) or actual website (hosted on Replit)\nAny idea, why it doesn&#39;t work? Any help appreciated...\nSee whole repository\nEdit: Someone said, I have to remove  file extension. I get error that the file is not found\n', 'excerpt': 'Today I tried to remove html file extension from my website, for example:\n<span class=""highlight"">example.com</span>/page.html to <span class=""highlight"
example-scan,2025-05-12 10:55:00,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/74551623
{'tags': ['html', 'replit'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 2, 'is_answered': True, 'question_id': 74551623, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746886362, 'creation_date': 1669228840, 'body': 'Today I tried to remove html file extension from my website, for example:\n to \nI watched some tutorials, but nothing seems to work...\nI created  file in root directory\nCopied code (also tried different ones):\n\nIt didn&#39;t work when I opened my website as file, with Live Server (VS Code extension) or actual website (hosted on Replit)\nAny idea, why it doesn&#39;t work? Any help appreciated...\nSee whole repository\nEdit: Someone said, I have to remove  file extension. I get error that the file is not found\n', 'excerpt': 'Today I tried to remove html file extension from my website, for example:\n<span class=""highlight"">example.com</span>/page.html to <span class=""highlight"
example-scan,2025-05-12 10:45:02,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/74551623
{'tags': ['html', 'replit'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 2, 'is_answered': True, 'question_id': 74551623, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746886362, 'creation_date': 1669228840, 'body': 'Today I tried to remove html file extension from my website, for example:\n to \nI watched some tutorials, but nothing seems to work...\nI created  file in root directory\nCopied code (also tried different ones):\n\nIt didn&#39;t work when I opened my website as file, with Live Server (VS Code extension) or actual website (hosted on Replit)\nAny idea, why it doesn&#39;t work? Any help appreciated...\nSee whole repository\nEdit: Someone said, I have to remove  file extension. I get error that the file is not found\n', 'excerpt': 'Today I tried to remove html file extension from my website, for example:\n<span class=""highlight"">example.com</span>/page.html to <span class=""highlight"
example-scan,2025-05-12 10:49:22,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/77050692
{'tags': ['http', 'download', 'wget'], 'question_score': 0, 'is_accepted': True, 'answer_id': 77050693, 'is_answered': False, 'question_id': 77050692, 'item_type': 'answer', 'score': 1, 'last_activity_date': 1746811665, 'creation_date': 1693992599, 'body': 'TL;DR There is a critical bug introduced in or around wget 1.17 that broke this feature.\n\nIn older wget, you need to do \n\nIn newer wget, you need to do \n\n\nThe server must support HEAD request and provide both timestamp (Last-Modified) and size (Content-Length).\nDebugging\nUse the  flag to display request headers response headers for debugging.\n\nIn older versions where it used to work, wget sends a HEAD request to obtain the last modified time and the file size, then if either changed, wget sends a GET request (without Last-Modified-Since) to download the file.\nIn newer versions wget sends a single GET request with a , to only download the file if it has changed since the last date. Unfo"
example-scan,2025-05-12 10:52:42,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/77050692
{'tags': ['http', 'download', 'wget'], 'question_score': 0, 'is_accepted': True, 'answer_id': 77050693, 'is_answered': False, 'question_id': 77050692, 'item_type': 'answer', 'score': 1, 'last_activity_date': 1746811665, 'creation_date': 1693992599, 'body': 'TL;DR There is a critical bug introduced in or around wget 1.17 that broke this feature.\n\nIn older wget, you need to do \n\nIn newer wget, you need to do \n\n\nThe server must support HEAD request and provide both timestamp (Last-Modified) and size (Content-Length).\nDebugging\nUse the  flag to display request headers response headers for debugging.\n\nIn older versions where it used to work, wget sends a HEAD request to obtain the last modified time and the file size, then if either changed, wget sends a GET request (without Last-Modified-Since) to download the file.\nIn newer versions wget sends a single GET request with a , to only download the file if it has changed since the last date. Unfo"
example-scan,2025-05-12 10:55:10,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/77050692
{'tags': ['http', 'download', 'wget'], 'question_score': 0, 'is_accepted': True, 'answer_id': 77050693, 'is_answered': False, 'question_id': 77050692, 'item_type': 'answer', 'score': 1, 'last_activity_date': 1746811665, 'creation_date': 1693992599, 'body': 'TL;DR There is a critical bug introduced in or around wget 1.17 that broke this feature.\n\nIn older wget, you need to do \n\nIn newer wget, you need to do \n\n\nThe server must support HEAD request and provide both timestamp (Last-Modified) and size (Content-Length).\nDebugging\nUse the  flag to display request headers response headers for debugging.\n\nIn older versions where it used to work, wget sends a HEAD request to obtain the last modified time and the file size, then if either changed, wget sends a GET request (without Last-Modified-Since) to download the file.\nIn newer versions wget sends a single GET request with a , to only download the file if it has changed since the last date. Unfo"
example-scan,2025-05-12 10:45:14,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/77050692
{'tags': ['http', 'download', 'wget'], 'question_score': 0, 'is_accepted': True, 'answer_id': 77050693, 'is_answered': False, 'question_id': 77050692, 'item_type': 'answer', 'score': 1, 'last_activity_date': 1746811665, 'creation_date': 1693992599, 'body': 'TL;DR There is a critical bug introduced in or around wget 1.17 that broke this feature.\n\nIn older wget, you need to do \n\nIn newer wget, you need to do \n\n\nThe server must support HEAD request and provide both timestamp (Last-Modified) and size (Content-Length).\nDebugging\nUse the  flag to display request headers response headers for debugging.\n\nIn older versions where it used to work, wget sends a HEAD request to obtain the last modified time and the file size, then if either changed, wget sends a GET request (without Last-Modified-Since) to download the file.\nIn newer versions wget sends a single GET request with a , to only download the file if it has changed since the last date. Unfo"
example-scan,2025-05-12 10:48:57,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/78776058
{'tags': ['kubernetes', 'cicd', 'argocd'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 1, 'is_answered': False, 'question_id': 78776058, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746976269, 'creation_date': 1721586761, 'body': 'I’m trying to set up an Argo CD ApplicationSet where I want to enable auto-sync for the develop environment and disable it for the prod environment. Here’s what I have so far:\n\nHowever, it seems that Argo CD doesn’t support conditions in go-template for the syncPolicy field. When I try to apply this manifest, I get an error:\n\nThanks in advance!\n', 'excerpt': '- env: prod\n        namespace: my-service\n        sync: false\n  template:\n    metadata:\n      name: &#39;my-service-{{.env}}&#39;\n    spec:\n      project: default\n      source:\n        repoURL: &#39;https://<span class=""highlight"">example.com</span> &hellip; ', 'title': 'Argo CD ApplicationSet: C"
example-scan,2025-05-12 10:52:16,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/78776058
{'tags': ['kubernetes', 'cicd', 'argocd'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 1, 'is_answered': False, 'question_id': 78776058, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746976269, 'creation_date': 1721586761, 'body': 'I’m trying to set up an Argo CD ApplicationSet where I want to enable auto-sync for the develop environment and disable it for the prod environment. Here’s what I have so far:\n\nHowever, it seems that Argo CD doesn’t support conditions in go-template for the syncPolicy field. When I try to apply this manifest, I get an error:\n\nThanks in advance!\n', 'excerpt': '- env: prod\n        namespace: my-service\n        sync: false\n  template:\n    metadata:\n      name: &#39;my-service-{{.env}}&#39;\n    spec:\n      project: default\n      source:\n        repoURL: &#39;https://<span class=""highlight"">example.com</span> &hellip; ', 'title': 'Argo CD ApplicationSet: C"
example-scan,2025-05-12 10:54:44,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/78776058
{'tags': ['kubernetes', 'cicd', 'argocd'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 1, 'is_answered': False, 'question_id': 78776058, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746976269, 'creation_date': 1721586761, 'body': 'I’m trying to set up an Argo CD ApplicationSet where I want to enable auto-sync for the develop environment and disable it for the prod environment. Here’s what I have so far:\n\nHowever, it seems that Argo CD doesn’t support conditions in go-template for the syncPolicy field. When I try to apply this manifest, I get an error:\n\nThanks in advance!\n', 'excerpt': '- env: prod\n        namespace: my-service\n        sync: false\n  template:\n    metadata:\n      name: &#39;my-service-{{.env}}&#39;\n    spec:\n      project: default\n      source:\n        repoURL: &#39;https://<span class=""highlight"">example.com</span> &hellip; ', 'title': 'Argo CD ApplicationSet: C"
example-scan,2025-05-12 10:44:46,RAW_RIR_DATA,sfp_stackoverflow,example.com,0,"https://stackoverflow.com/questions/78776058
{'tags': ['kubernetes', 'cicd', 'argocd'], 'question_score': 0, 'is_accepted': False, 'has_accepted_answer': False, 'answer_count': 1, 'is_answered': False, 'question_id': 78776058, 'item_type': 'question', 'score': 0, 'last_activity_date': 1746976269, 'creation_date': 1721586761, 'body': 'I’m trying to set up an Argo CD ApplicationSet where I want to enable auto-sync for the develop environment and disable it for the prod environment. Here’s what I have so far:\n\nHowever, it seems that Argo CD doesn’t support conditions in go-template for the syncPolicy field. When I try to apply this manifest, I get an error:\n\nThanks in advance!\n', 'excerpt': '- env: prod\n        namespace: my-service\n        sync: false\n  template:\n    metadata:\n      name: &#39;my-service-{{.env}}&#39;\n    spec:\n      project: default\n      source:\n        repoURL: &#39;https://<span class=""highlight"">example.com</span> &hellip; ', 'title': 'Argo CD ApplicationSet: C"
